method_id,method_name,object_id,object_type,time_s,x_m,y_m,z_m,heading_deg,pitch_deg,roll_deg,speed_mps,r_m,q_deg,qdot_deg_s,a_n_m_s2,n_g
pursuit,追踪法,target_pursuit,target,3.53453193670108,6892.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.54453193670108,6887.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.55453193670108,6882.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.56453193670108,6877.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.57453193670108,6872.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.58453193670108,6867.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.59453193670108,6862.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.60453193670108,6857.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.61453193670108,6852.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.62453193670108,6847.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.63453193670108,6842.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.64453193670108,6837.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.65453193670108,6832.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.66453193670108,6827.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.67453193670108,6822.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.68453193670108,6817.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.69453193670108,6812.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.70453193670108,6807.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.71453193670108,6802.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.72453193670108,6797.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.73453193670108,6792.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.74453193670108,6787.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.75453193670107,6782.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.76453193670107,6777.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.77453193670107,6772.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.78453193670107,6767.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.79453193670107,6762.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.80453193670107,6757.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.81453193670107,6752.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
pursuit,追踪法,target_pursuit,target,3.82453193670107,6747.98806949385,0,5000,270,0,0,500,0,NaN,NaN,0,0
